HITId,candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,ID
3SBX2M1TKD9LEK0UC2M128HCZC9Q4O,"[""orange"", ""snout"", ""greens"", ""fruit"", ""penny""]",circle,"[""snout"", ""penny""]",100,2,1888,5,1.0,0.0,1378
38XPGNCKHTMDJSWBY1GB8VGKG4OV4N,"[""circle"", ""circus"", ""makeup"", ""nose"", ""beach""]",breathe,"[""circus"", ""nose""]",67,2,1890,5,1.0,0.0,1379
38XPGNCKHTMDJSWBY1GB8VGKG4OV4N,"[""circle"", ""circus"", ""makeup"", ""nose"", ""beach""]",target,"[""circle"", ""circus""]",67,2,1892,5,1.0,0.0,1380
38XPGNCKHTMDJSWBY1GB8VGKG4OV4N,"[""circle"", ""circus"", ""makeup"", ""nose"", ""beach""]",art,"[""circus"", ""makeup""]",100,2,1893,5,1.0,0.0,1381
38XPGNCKHTMDJSWBY1GB8VGKG4OV4N,"[""circle"", ""circus"", ""makeup"", ""nose"", ""beach""]",breathing,"[""circus"", ""nose"", ""beach""]",50,3,1894,5,1.0,0.0,1382
3UYRNV2KITL1UOA48DKXFQ2CWNIN85,"[""musician"", ""plaid"", ""music"", ""roof"", ""speck"", ""violin""]",performance,"[""musician"", ""music"", ""speck"", ""violin""]",40,4,1896,6,1.0,0.0,1383
3UYRNV2KITL1UOA48DKXFQ2CWNIN85,"[""musician"", ""plaid"", ""music"", ""roof"", ""speck"", ""violin""]",enjoy,"[""musician"", ""speck""]",100,2,1897,6,1.0,0.0,1384
3UYRNV2KITL1UOA48DKXFQ2CWNIN85,"[""musician"", ""plaid"", ""music"", ""roof"", ""speck"", ""violin""]",mouth,"[""musician"", ""speck""]",100,2,1901,6,1.0,0.0,1385
3SR6AEG6W5FOZYFBIJNE9JTI3QCHY4,"[""fly"", ""werewolf"", ""bullseye"", ""air"", ""sky""]",yuck,"[""fly"", ""werewolf""]",67,2,1906,5,1.0,0.0,1386
3SR6AEG6W5FOZYFBIJNE9JTI3QCHY4,"[""fly"", ""werewolf"", ""bullseye"", ""air"", ""sky""]",circular,"[""fly"", ""bullseye"", ""air""]",0,3,1907,5,0.83,0.24,1387
391JB9X4ZYUF77R55120SGM3MX2KML,"[""snap"", ""caravan"", ""clover"", ""officer"", ""queen"", ""letter""]",England,"[""officer"", ""queen""]",0,2,1910,6,1.0,0.0,1388
391JB9X4ZYUF77R55120SGM3MX2KML,"[""snap"", ""caravan"", ""clover"", ""officer"", ""queen"", ""letter""]",charm,"[""clover"", ""queen""]",67,2,1911,6,1.0,0.0,1389
391JB9X4ZYUF77R55120SGM3MX2KML,"[""snap"", ""caravan"", ""clover"", ""officer"", ""queen"", ""letter""]",human,"[""officer"", ""queen""]",67,2,1912,6,1.0,0.0,1390
391JB9X4ZYUF77R55120SGM3MX2KML,"[""snap"", ""caravan"", ""clover"", ""officer"", ""queen"", ""letter""]",outfit,"[""officer"", ""queen""]",67,2,1913,6,1.0,0.0,1391
3SCKNODZ0X2XUA5LY8SR1Q6HL3CN7I,"[""gondola"", ""soot"", ""park"", ""playground"", ""children"", ""frown""]",climb,"[""park"", ""playground""]",0,2,1915,6,1.0,0.0,1392
3SCKNODZ0X2XUA5LY8SR1Q6HL3CN7I,"[""gondola"", ""soot"", ""park"", ""playground"", ""children"", ""frown""]",play,"[""park"", ""playground"", ""children""]",50,3,1916,6,1.0,0.0,1393
3SCKNODZ0X2XUA5LY8SR1Q6HL3CN7I,"[""gondola"", ""soot"", ""park"", ""playground"", ""children"", ""frown""]",emotional,"[""children"", ""frown""]",67,2,1918,6,1.0,0.0,1394
3WGCNLZJKFUAXCZ6KYXF4B3A4DAD1T,"[""raccoon"", ""wash"", ""water"", ""gas"", ""cream"", ""hot""]",hot,"[""gas"", ""hot""]",0,2,1920,6,1.0,0.0,1395
3WGCNLZJKFUAXCZ6KYXF4B3A4DAD1T,"[""raccoon"", ""wash"", ""water"", ""gas"", ""cream"", ""hot""]",cool,"[""water"", ""cream""]",67,2,1921,6,1.0,0.0,1396
3WGCNLZJKFUAXCZ6KYXF4B3A4DAD1T,"[""raccoon"", ""wash"", ""water"", ""gas"", ""cream"", ""hot""]",crave,"[""water"", ""cream""]",0,2,1923,6,1.0,0.0,1397
3WGCNLZJKFUAXCZ6KYXF4B3A4DAD1T,"[""raccoon"", ""wash"", ""water"", ""gas"", ""cream"", ""hot""]",indulgence,"[""wash"", ""cream""]",67,2,1924,6,1.0,0.0,1398
3WGCNLZJKFUAXCZ6KYXF4B3A4DAD1T,"[""raccoon"", ""wash"", ""water"", ""gas"", ""cream"", ""hot""]",embers,"[""gas"", ""hot""]",67,2,1925,6,1.0,0.0,1399
3YLPJ8OXX8Z5NH16YGHTWGD5WFWX4S,"[""square"", ""beer"", ""digits"", ""blower"", ""alcohol""]",partytime,"[""beer"", ""alcohol""]",67,2,1927,5,1.0,0.0,1400
3YLPJ8OXX8Z5NH16YGHTWGD5WFWX4S,"[""square"", ""beer"", ""digits"", ""blower"", ""alcohol""]",label,"[""beer"", ""alcohol""]",67,2,1929,5,1.0,0.0,1401
3YLPJ8OXX8Z5NH16YGHTWGD5WFWX4S,"[""square"", ""beer"", ""digits"", ""blower"", ""alcohol""]",grid,"[""digits"", ""alcohol""]",0,2,1930,5,1.0,0.0,1402
3XUSYT70ITNAQNEOOFTFQ6K0ZL4D0Q,"[""people"", ""businessman"", ""music"", ""sweater"", ""chain"", ""diving""]",fashion,"[""businessman"", ""sweater"", ""chain""]",0,3,1932,6,1.0,0.0,1403
3XUSYT70ITNAQNEOOFTFQ6K0ZL4D0Q,"[""people"", ""businessman"", ""music"", ""sweater"", ""chain"", ""diving""]",group,"[""people"", ""diving""]",100,2,1933,6,1.0,0.0,1404
3XUSYT70ITNAQNEOOFTFQ6K0ZL4D0Q,"[""people"", ""businessman"", ""music"", ""sweater"", ""chain"", ""diving""]",together,"[""people"", ""diving""]",100,2,1934,6,1.0,0.0,1405
3XUSYT70ITNAQNEOOFTFQ6K0ZL4D0Q,"[""people"", ""businessman"", ""music"", ""sweater"", ""chain"", ""diving""]",sleeves,"[""businessman"", ""sweater""]",0,2,1935,6,1.0,0.0,1406
3XUSYT70ITNAQNEOOFTFQ6K0ZL4D0Q,"[""people"", ""businessman"", ""music"", ""sweater"", ""chain"", ""diving""]",multiple,"[""people"", ""diving""]",100,2,1936,6,1.0,0.0,1407
33J5JKFMK6K0WOHQCOHIS3P6LCDQ33,"[""baseball"", ""mark"", ""nun"", ""polish"", ""audience"", ""tennis""]",villain,"[""mark"", ""nun""]",0,2,1940,6,1.0,0.0,1408
33J5JKFMK6K0WOHQCOHIS3P6LCDQ33,"[""baseball"", ""mark"", ""nun"", ""polish"", ""audience"", ""tennis""]",happy,"[""baseball"", ""mark""]",67,2,1942,6,1.0,0.0,1409
33J5JKFMK6K0WOHQCOHIS3P6LCDQ33,"[""baseball"", ""mark"", ""nun"", ""polish"", ""audience"", ""tennis""]",competitive,"[""baseball"", ""audience"", ""tennis""]",50,3,1943,6,0.83,0.24,1410
3J5XXLQDHMXS1WD7YNBSYQOE24SV32,"[""color"", ""skin"", ""sting"", ""street"", ""dye"", ""lumberjack""]",colors,"[""color"", ""street"", ""dye""]",0,3,1944,6,1.0,0.0,1411
3J5XXLQDHMXS1WD7YNBSYQOE24SV32,"[""color"", ""skin"", ""sting"", ""street"", ""dye"", ""lumberjack""]",outside,"[""street"", ""lumberjack""]",100,2,1945,6,1.0,0.0,1412
3J5XXLQDHMXS1WD7YNBSYQOE24SV32,"[""color"", ""skin"", ""sting"", ""street"", ""dye"", ""lumberjack""]",rotate,"[""color"", ""dye""]",67,2,1947,6,1.0,0.0,1413
3J5XXLQDHMXS1WD7YNBSYQOE24SV32,"[""color"", ""skin"", ""sting"", ""street"", ""dye"", ""lumberjack""]",Collar,"[""sting"", ""lumberjack""]",0,2,1949,6,1.0,0.0,1414
3A9LA2FRWS0ZZTP1DN1CQ5M91KIHXY,"[""window"", ""hit"", ""glass"", ""oatmeal"", ""monkey"", ""trousers""]",eaten,"[""hit"", ""oatmeal"", ""monkey""]",0,3,1953,6,0.83,0.24,1415
3A9LA2FRWS0ZZTP1DN1CQ5M91KIHXY,"[""window"", ""hit"", ""glass"", ""oatmeal"", ""monkey"", ""trousers""]",snack,"[""hit"", ""oatmeal""]",0,2,1954,6,1.0,0.0,1416
3A9LA2FRWS0ZZTP1DN1CQ5M91KIHXY,"[""window"", ""hit"", ""glass"", ""oatmeal"", ""monkey"", ""trousers""]",rugged,"[""monkey"", ""trousers""]",0,2,1955,6,1.0,0.0,1417
39AYGO6AFF6EQARGFYNZVC6LQSSN6J,"[""face"", ""man"", ""male"", ""paper towel"", ""grey"", ""art""]",artsy,"[""male"", ""art""]",67,2,1956,6,1.0,0.0,1418
39AYGO6AFF6EQARGFYNZVC6LQSSN6J,"[""face"", ""man"", ""male"", ""paper towel"", ""grey"", ""art""]",medium,"[""male"", ""art""]",100,2,1961,6,1.0,0.0,1419
3JUDR1D0D6DBB6L78O3D9TKEFYDQ2S,"[""garlic"", ""sword"", ""womb"", ""bee"", ""group"", ""family""]",prolife,"[""womb"", ""family""]",67,2,1964,6,1.0,0.0,1420
3JUDR1D0D6DBB6L78O3D9TKEFYDQ2S,"[""garlic"", ""sword"", ""womb"", ""bee"", ""group"", ""family""]",nurture,"[""womb"", ""group"", ""family""]",80,3,1966,6,0.83,0.24,1421
3JUDR1D0D6DBB6L78O3D9TKEFYDQ2S,"[""garlic"", ""sword"", ""womb"", ""bee"", ""group"", ""family""]",bond,"[""womb"", ""group"", ""family""]",80,3,1967,6,1.0,0.0,1422
3B9J25CZ25Z0M4SMXLHOG6819DBSCS,"[""restaurant"", ""horse"", ""honey"", ""conditioner"", ""car""]",mustang,"[""horse"", ""car""]",0,2,1970,5,1.0,0.0,1423
3B9J25CZ25Z0M4SMXLHOG6819DBSCS,"[""restaurant"", ""horse"", ""honey"", ""conditioner"", ""car""]",race,"[""horse"", ""car""]",0,2,1971,5,1.0,0.0,1424
3B9J25CZ25Z0M4SMXLHOG6819DBSCS,"[""restaurant"", ""horse"", ""honey"", ""conditioner"", ""car""]",transport,"[""horse"", ""car""]",0,2,1972,5,1.0,0.0,1425
3B9J25CZ25Z0M4SMXLHOG6819DBSCS,"[""restaurant"", ""horse"", ""honey"", ""conditioner"", ""car""]",liquid,"[""honey"", ""conditioner""]",67,2,1973,5,1.0,0.0,1426
3DWGDA5POFQWRTZSBJX9AX9H4KEV1A,"[""magician"", ""school"", ""money"", ""nights"", ""shampoo"", ""secretary""]",entertain,"[""magician"", ""nights""]",67,2,1974,6,1.0,0.0,1427
3DWGDA5POFQWRTZSBJX9AX9H4KEV1A,"[""magician"", ""school"", ""money"", ""nights"", ""shampoo"", ""secretary""]",gentlemen,"[""magician"", ""nights""]",67,2,1976,6,1.0,0.0,1428
3DWGDA5POFQWRTZSBJX9AX9H4KEV1A,"[""magician"", ""school"", ""money"", ""nights"", ""shampoo"", ""secretary""]",room,"[""school"", ""secretary""]",0,2,1977,6,1.0,0.0,1429
3DWGDA5POFQWRTZSBJX9AX9H4KEV1A,"[""magician"", ""school"", ""money"", ""nights"", ""shampoo"", ""secretary""]",hair,"[""magician"", ""shampoo"", ""secretary""]",50,3,1978,6,0.83,0.24,1430
3DWGDA5POFQWRTZSBJX9AX9H4KEV1A,"[""magician"", ""school"", ""money"", ""nights"", ""shampoo"", ""secretary""]",store,"[""money"", ""nights"", ""shampoo""]",50,3,1979,6,1.0,0.0,1431
3XAOZ9UYRZD4ML3BPK3Z4AA9NSZQ1B,"[""stream"", ""river"", ""water"", ""knoll"", ""groan""]",undeveloped,"[""stream"", ""river""]",67,2,1980,5,1.0,0.0,1432
3XAOZ9UYRZD4ML3BPK3Z4AA9NSZQ1B,"[""stream"", ""river"", ""water"", ""knoll"", ""groan""]",drip,"[""stream"", ""river"", ""water""]",50,3,1982,5,1.0,0.0,1433
3XAOZ9UYRZD4ML3BPK3Z4AA9NSZQ1B,"[""stream"", ""river"", ""water"", ""knoll"", ""groan""]",babble,"[""stream"", ""river""]",67,2,1984,5,1.0,0.0,1434
3XAOZ9UYRZD4ML3BPK3Z4AA9NSZQ1B,"[""stream"", ""river"", ""water"", ""knoll"", ""groan""]",fresh,"[""stream"", ""river"", ""water""]",50,3,1985,5,1.0,0.0,1435
3QREJ3J433JV1P9K5P1LS37EMSCKLJ,"[""carrot"", ""money"", ""witch"", ""prize"", ""theater""]",perform,"[""witch"", ""theater""]",0,2,1987,5,1.0,0.0,1436
3QREJ3J433JV1P9K5P1LS37EMSCKLJ,"[""carrot"", ""money"", ""witch"", ""prize"", ""theater""]",act,"[""witch"", ""theater""]",67,2,1990,5,1.0,0.0,1437
3QREJ3J433JV1P9K5P1LS37EMSCKLJ,"[""carrot"", ""money"", ""witch"", ""prize"", ""theater""]",celebrate,"[""money"", ""prize""]",67,2,1991,5,1.0,0.0,1438
3AJA9FLWSCKIV290JBDBKANHXS1FIY,"[""peanuts"", ""pat"", ""woods"", ""bed"", ""sleep""]",dim,"[""woods"", ""sleep""]",67,2,1992,5,1.0,0.0,1439
3AJA9FLWSCKIV290JBDBKANHXS1FIY,"[""peanuts"", ""pat"", ""woods"", ""bed"", ""sleep""]",gender,"[""pat"", ""sleep""]",67,2,1993,5,1.0,0.0,1440
3AJA9FLWSCKIV290JBDBKANHXS1FIY,"[""peanuts"", ""pat"", ""woods"", ""bed"", ""sleep""]",quiet,"[""woods"", ""bed"", ""sleep""]",0,3,1994,5,1.0,0.0,1441
3AJA9FLWSCKIV290JBDBKANHXS1FIY,"[""peanuts"", ""pat"", ""woods"", ""bed"", ""sleep""]",shoulder,"[""pat"", ""sleep""]",0,2,1996,5,1.0,0.0,1442
3AJA9FLWSCKIV290JBDBKANHXS1FIY,"[""peanuts"", ""pat"", ""woods"", ""bed"", ""sleep""]",head,"[""pat"", ""sleep""]",0,2,1997,5,1.0,0.0,1443
3HRWUH63QUOI76R2AFDU36SLUXHN53,"[""cone"", ""employee"", ""hoodie"", ""student"", ""petroleum"", ""sock""]",caution,"[""cone"", ""petroleum""]",67,2,1998,6,1.0,0.0,1444
3HRWUH63QUOI76R2AFDU36SLUXHN53,"[""cone"", ""employee"", ""hoodie"", ""student"", ""petroleum"", ""sock""]",participate,"[""employee"", ""student""]",67,2,1999,6,1.0,0.0,1445
3HRWUH63QUOI76R2AFDU36SLUXHN53,"[""cone"", ""employee"", ""hoodie"", ""student"", ""petroleum"", ""sock""]",danger,"[""cone"", ""petroleum""]",0,2,2001,6,1.0,0.0,1446
3HRWUH63QUOI76R2AFDU36SLUXHN53,"[""cone"", ""employee"", ""hoodie"", ""student"", ""petroleum"", ""sock""]",winter,"[""hoodie"", ""sock""]",0,2,2003,6,1.0,0.0,1447
3L84EBDQ37OKHJR2KPPKD3UZXS7KKG,"[""bus"", ""train"", ""tray"", ""subway"", ""helmet""]",commute,"[""bus"", ""train"", ""helmet""]",0,3,2004,5,0.83,0.24,1448
3L84EBDQ37OKHJR2KPPKD3UZXS7KKG,"[""bus"", ""train"", ""tray"", ""subway"", ""helmet""]",tour,"[""bus"", ""train""]",67,2,2005,5,1.0,0.0,1449
3L84EBDQ37OKHJR2KPPKD3UZXS7KKG,"[""bus"", ""train"", ""tray"", ""subway"", ""helmet""]",ticket,"[""bus"", ""train""]",67,2,2006,5,1.0,0.0,1450
3L84EBDQ37OKHJR2KPPKD3UZXS7KKG,"[""bus"", ""train"", ""tray"", ""subway"", ""helmet""]",crash,"[""bus"", ""train"", ""helmet""]",80,3,2008,5,1.0,0.0,1451
3L84EBDQ37OKHJR2KPPKD3UZXS7KKG,"[""bus"", ""train"", ""tray"", ""subway"", ""helmet""]",accident,"[""bus"", ""train"", ""helmet""]",80,3,2009,5,1.0,0.0,1452
3Y7LTZE0YT8T9AV0E4WW65RA3SIUZ9,"[""cow"", ""cupboard"", ""coral"", ""singer"", ""milk"", ""thunder""]",element,"[""coral"", ""thunder""]",100,2,2010,6,1.0,0.0,1453
3Y7LTZE0YT8T9AV0E4WW65RA3SIUZ9,"[""cow"", ""cupboard"", ""coral"", ""singer"", ""milk"", ""thunder""]",pasture,"[""cow"", ""milk""]",0,2,2011,6,1.0,0.0,1454
3Y7LTZE0YT8T9AV0E4WW65RA3SIUZ9,"[""cow"", ""cupboard"", ""coral"", ""singer"", ""milk"", ""thunder""]",electricity,"[""singer"", ""thunder""]",67,2,2012,6,1.0,0.0,1455
3Y7LTZE0YT8T9AV0E4WW65RA3SIUZ9,"[""cow"", ""cupboard"", ""coral"", ""singer"", ""milk"", ""thunder""]",liquid,"[""coral"", ""milk""]",67,2,2013,6,1.0,0.0,1456
3Y7LTZE0YT8T9AV0E4WW65RA3SIUZ9,"[""cow"", ""cupboard"", ""coral"", ""singer"", ""milk"", ""thunder""]",pasteurize,"[""cow"", ""milk""]",0,2,2014,6,1.0,0.0,1457
36JW4WBR066IZ7YGDTVQKYM2XFMFH5,"[""ebay"", ""mortar"", ""money"", ""burger"", ""hanger""]",trade,"[""ebay"", ""money""]",67,2,2018,5,1.0,0.0,1458
36JW4WBR066IZ7YGDTVQKYM2XFMFH5,"[""ebay"", ""mortar"", ""money"", ""burger"", ""hanger""]",exchange,"[""ebay"", ""money""]",67,2,2019,5,1.0,0.0,1459
36JW4WBR066IZ7YGDTVQKYM2XFMFH5,"[""ebay"", ""mortar"", ""money"", ""burger"", ""hanger""]",sell,"[""ebay"", ""money""]",67,2,2020,5,1.0,0.0,1460
36JW4WBR066IZ7YGDTVQKYM2XFMFH5,"[""ebay"", ""mortar"", ""money"", ""burger"", ""hanger""]",shop,"[""ebay"", ""money""]",67,2,2021,5,1.0,0.0,1461
3L55D8AUFAJXIQ4VWR9DYSW2QY7CYQ,"[""sea"", ""article"", ""food"", ""shell"", ""clam"", ""rattle""]",shell,"[""shell"", ""clam""]",0,2,2022,6,1.0,0.0,1462
3L55D8AUFAJXIQ4VWR9DYSW2QY7CYQ,"[""sea"", ""article"", ""food"", ""shell"", ""clam"", ""rattle""]",tasty,"[""food"", ""clam""]",67,2,2023,6,1.0,0.0,1463
3L55D8AUFAJXIQ4VWR9DYSW2QY7CYQ,"[""sea"", ""article"", ""food"", ""shell"", ""clam"", ""rattle""]",pearl,"[""sea"", ""shell"", ""clam""]",80,3,2026,6,0.83,0.24,1464
3L55D8AUFAJXIQ4VWR9DYSW2QY7CYQ,"[""sea"", ""article"", ""food"", ""shell"", ""clam"", ""rattle""]",crab,"[""sea"", ""shell"", ""clam""]",80,3,2027,6,0.83,0.24,1465
3P458N04Q13VK3MJU2Y531G7C10X2W,"[""chick"", ""ankle"", ""hot"", ""coop"", ""jogger"", ""nose""]",breakfast,"[""chick"", ""coop""]",67,2,2028,6,1.0,0.0,1466
3P458N04Q13VK3MJU2Y531G7C10X2W,"[""chick"", ""ankle"", ""hot"", ""coop"", ""jogger"", ""nose""]",eggs,"[""chick"", ""coop""]",67,2,2029,6,1.0,0.0,1467
3P458N04Q13VK3MJU2Y531G7C10X2W,"[""chick"", ""ankle"", ""hot"", ""coop"", ""jogger"", ""nose""]",cardio,"[""ankle"", ""jogger""]",67,2,2032,6,1.0,0.0,1468
3NFWQRSHVE04ZB35TND8ZYA1IF9FG6,"[""painter"", ""drawer"", ""click"", ""thief"", ""engine"", ""cash""]",loot,"[""thief"", ""cash""]",67,2,2034,6,1.0,0.0,1469
3NFWQRSHVE04ZB35TND8ZYA1IF9FG6,"[""painter"", ""drawer"", ""click"", ""thief"", ""engine"", ""cash""]",carefully,"[""painter"", ""thief""]",67,2,2035,6,1.0,0.0,1470
3NFWQRSHVE04ZB35TND8ZYA1IF9FG6,"[""painter"", ""drawer"", ""click"", ""thief"", ""engine"", ""cash""]",valuables,"[""thief"", ""cash""]",0,2,2037,6,1.0,0.0,1471
33NKDW9FFX48ILELRVNBFEPTOSDCXK,"[""attic"", ""oil"", ""spit"", ""skin"", ""hair"", ""liner""]",decorative,"[""attic"", ""hair""]",0,2,2040,6,1.0,0.0,1472
33NKDW9FFX48ILELRVNBFEPTOSDCXK,"[""attic"", ""oil"", ""spit"", ""skin"", ""hair"", ""liner""]",human,"[""spit"", ""hair""]",67,2,2045,6,1.0,0.0,1473
33KGGVH24U3OVI4NBYYRYI62KVMX1F,"[""dinner"", ""drugs"", ""alcohol"", ""oregano"", ""gut""]",probiotic,"[""drugs"", ""gut""]",67,2,2046,5,1.0,0.0,1474
33KGGVH24U3OVI4NBYYRYI62KVMX1F,"[""dinner"", ""drugs"", ""alcohol"", ""oregano"", ""gut""]",addict,"[""drugs"", ""alcohol""]",0,2,2047,5,1.0,0.0,1475
33KGGVH24U3OVI4NBYYRYI62KVMX1F,"[""dinner"", ""drugs"", ""alcohol"", ""oregano"", ""gut""]",cooking,"[""dinner"", ""alcohol"", ""oregano""]",0,3,2048,5,1.0,0.0,1476
33KGGVH24U3OVI4NBYYRYI62KVMX1F,"[""dinner"", ""drugs"", ""alcohol"", ""oregano"", ""gut""]",digest,"[""dinner"", ""gut""]",100,2,2051,5,1.0,0.0,1477
3RWSQDNYL98YLB7AI37QHDAPH09FF7,"[""hill"", ""back"", ""road"", ""tab"", ""gang"", ""camel""]",yellow,"[""road"", ""tab""]",67,2,2054,6,1.0,0.0,1478
3RWSQDNYL98YLB7AI37QHDAPH09FF7,"[""hill"", ""back"", ""road"", ""tab"", ""gang"", ""camel""]",back,"[""back"", ""camel""]",0,2,2055,6,1.0,0.0,1479
3RWSQDNYL98YLB7AI37QHDAPH09FF7,"[""hill"", ""back"", ""road"", ""tab"", ""gang"", ""camel""]",humps,"[""back"", ""camel""]",67,2,2056,6,1.0,0.0,1480
3RWSQDNYL98YLB7AI37QHDAPH09FF7,"[""hill"", ""back"", ""road"", ""tab"", ""gang"", ""camel""]",horizons,"[""hill"", ""back""]",0,2,2057,6,1.0,0.0,1481
3PZDSVZ3J530BNN2WAUKYEM7U1MN4Y,"[""poo"", ""champagne"", ""vein"", ""mascara"", ""eye"", ""trash""]",physiology,"[""vein"", ""eye""]",0,2,2058,6,1.0,0.0,1482
3PZDSVZ3J530BNN2WAUKYEM7U1MN4Y,"[""poo"", ""champagne"", ""vein"", ""mascara"", ""eye"", ""trash""]",unwanted,"[""poo"", ""trash""]",67,2,2059,6,1.0,0.0,1483
3PZDSVZ3J530BNN2WAUKYEM7U1MN4Y,"[""poo"", ""champagne"", ""vein"", ""mascara"", ""eye"", ""trash""]",waste,"[""poo"", ""trash""]",0,2,2060,6,1.0,0.0,1484
3PZDSVZ3J530BNN2WAUKYEM7U1MN4Y,"[""poo"", ""champagne"", ""vein"", ""mascara"", ""eye"", ""trash""]",disgust,"[""poo"", ""trash""]",0,2,2062,6,1.0,0.0,1485
3YO4AH2FPD64FWITT1ZZQ5RZI0TQ08,"[""cantaloupe"", ""laptop"", ""car"", ""computer"", ""rainforest"", ""engine""]",internet,"[""laptop"", ""computer""]",0,2,2066,6,1.0,0.0,1486
34YWR3PJ28WOOTJ5FFURKDNSF3GX0C,"[""church"", ""popcorn"", ""diner"", ""bible"", ""gown"", ""mane""]",oath,"[""church"", ""bible""]",0,2,2070,6,1.0,0.0,1487
34YWR3PJ28WOOTJ5FFURKDNSF3GX0C,"[""church"", ""popcorn"", ""diner"", ""bible"", ""gown"", ""mane""]",holy,"[""church"", ""bible""]",0,2,2072,6,1.0,0.0,1488
34YWR3PJ28WOOTJ5FFURKDNSF3GX0C,"[""church"", ""popcorn"", ""diner"", ""bible"", ""gown"", ""mane""]",church,"[""church"", ""bible""]",0,2,2073,6,1.0,0.0,1489
34YWR3PJ28WOOTJ5FFURKDNSF3GX0C,"[""church"", ""popcorn"", ""diner"", ""bible"", ""gown"", ""mane""]",event,"[""church"", ""gown"", ""mane""]",50,3,2074,6,0.83,0.24,1490
34YWR3PJ28WOOTJ5FFURKDNSF3GX0C,"[""church"", ""popcorn"", ""diner"", ""bible"", ""gown"", ""mane""]",sacred,"[""church"", ""bible""]",0,2,2075,6,1.0,0.0,1491
3NRZ1LDP7WSGH5N4XIX2WZ4BVBQPZ8,"[""book"", ""green"", ""money"", ""lectern"", ""acrobat""]",green,"[""green"", ""money""]",67,2,2078,5,1.0,0.0,1492
3909MD9T2Z36FX7ENSNKZVPP5ZUFEP,"[""mars"", ""steer"", ""map"", ""radish"", ""ship"", ""compass""]",exports,"[""map"", ""ship""]",67,2,2084,6,1.0,0.0,1493
3909MD9T2Z36FX7ENSNKZVPP5ZUFEP,"[""mars"", ""steer"", ""map"", ""radish"", ""ship"", ""compass""]",imports,"[""map"", ""ship""]",67,2,2085,6,1.0,0.0,1494
3909MD9T2Z36FX7ENSNKZVPP5ZUFEP,"[""mars"", ""steer"", ""map"", ""radish"", ""ship"", ""compass""]",traverse,"[""map"", ""ship"", ""compass""]",80,3,2086,6,1.0,0.0,1495
34KYK9TV2RUHCZ0GJLLT5M2JRSBSBL,"[""wolf"", ""cement"", ""cabbage"", ""money"", ""pan"", ""cent""]",change,"[""money"", ""cent""]",67,2,2088,6,1.0,0.0,1496
34KYK9TV2RUHCZ0GJLLT5M2JRSBSBL,"[""wolf"", ""cement"", ""cabbage"", ""money"", ""pan"", ""cent""]",receipt,"[""money"", ""cent""]",67,2,2089,6,1.0,0.0,1497
34KYK9TV2RUHCZ0GJLLT5M2JRSBSBL,"[""wolf"", ""cement"", ""cabbage"", ""money"", ""pan"", ""cent""]",wealth,"[""money"", ""cent""]",0,2,2090,6,1.0,0.0,1498
34KYK9TV2RUHCZ0GJLLT5M2JRSBSBL,"[""wolf"", ""cement"", ""cabbage"", ""money"", ""pan"", ""cent""]",green,"[""cabbage"", ""money""]",67,2,2091,6,1.0,0.0,1499
34KYK9TV2RUHCZ0GJLLT5M2JRSBSBL,"[""wolf"", ""cement"", ""cabbage"", ""money"", ""pan"", ""cent""]",debt,"[""money"", ""cent""]",67,2,2093,6,1.0,0.0,1500
34R3P23QHSNKATKB3I5QOM82SICHW5,"[""music"", ""brass"", ""shoe"", ""instrument"", ""badger""]",leather,"[""shoe"", ""badger""]",100,2,2098,5,1.0,0.0,1501
373L46LKP7SP6ZLK24P8COUMI37KJH,"[""reed"", ""people"", ""talk"", ""knoll"", ""cream"", ""astronaut""]",meet,"[""people"", ""talk"", ""knoll""]",50,3,2100,6,1.0,0.0,1502
373L46LKP7SP6ZLK24P8COUMI37KJH,"[""reed"", ""people"", ""talk"", ""knoll"", ""cream"", ""astronaut""]",empty,"[""knoll"", ""astronaut""]",0,2,2102,6,1.0,0.0,1503
373L46LKP7SP6ZLK24P8COUMI37KJH,"[""reed"", ""people"", ""talk"", ""knoll"", ""cream"", ""astronaut""]",human,"[""people"", ""astronaut""]",67,2,2103,6,1.0,0.0,1504
3OID399FXGT1NRTERXC0TD745NTFDW,"[""gladiator"", ""player"", ""video"", ""flag"", ""computer""]",country,"[""player"", ""flag""]",67,2,2107,5,1.0,0.0,1505
3OID399FXGT1NRTERXC0TD745NTFDW,"[""gladiator"", ""player"", ""video"", ""flag"", ""computer""]",compete,"[""gladiator"", ""player""]",67,2,2109,5,1.0,0.0,1506
3OID399FXGT1NRTERXC0TD745NTFDW,"[""gladiator"", ""player"", ""video"", ""flag"", ""computer""]",victorious,"[""gladiator"", ""player""]",0,2,2110,5,1.0,0.0,1507
3OID399FXGT1NRTERXC0TD745NTFDW,"[""gladiator"", ""player"", ""video"", ""flag"", ""computer""]",grinning,"[""player"", ""computer""]",67,2,2111,5,1.0,0.0,1508
34D9ZRXCYRGCTPVOD7LXABID9AQSAQ,"[""butter"", ""barbecue"", ""food"", ""wheat"", ""blackberry"", ""sandwich""]",full,"[""barbecue"", ""food"", ""sandwich""]",50,3,2115,6,0.83,0.24,1509
